"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w4) [A]","Current(w6) [A]","Current(w2)+Current(w4)+Current(w6) [A]"
2.79999999999998,-0.951056516295193,0.876035449958829,0.0338408506334723,-0.0522453999432754,0.857630900649026
2.80999999999998,-0.929776485888299,0.828900445339588,-0.00878564855539085,-0.0772354230546095,0.742879373729588
2.81999999999998,-0.904827052466073,0.778511394380656,-0.0514003078088858,-0.101915018087477,0.625196068484293
2.82999999999998,-0.876306680043924,0.72506712741563,-0.0938348665064308,-0.126186834607565,0.505045426301634
2.83999999999998,-0.844327925502083,0.668778532828658,-0.135921775643907,-0.149955130241226,0.382901626943525
2.84999999999998,-0.809016994375022,0.609867723725684,-0.177494858306527,-0.173126149500272,0.259246715918885
2.85999999999998,-0.77051324277587,0.548567162508988,-0.218389966435328,-0.195608493478229,0.134568702595431
2.86999999999998,-0.728968627421499,0.48511874299979,-0.258445627759421,-0.217313481100936,0.00935963413943303
2.87999999999998,-0.684547105928782,0.419772835365005,-0.297503683596147,-0.238155498621092,-0.115886346852234
2.88999999999998,-0.637423989748789,0.352787298848826,-0.335409912988275,-0.258052337607359,-0.240674951746808
2.89999999999998,-0.587785252292577,0.284426463405484,-0.372014641116062,-0.27692551944646,-0.364513697157038
2.90999999999998,-0.535826794979102,0.214960086912241,-0.407173330090322,-0.294700605080268,-0.486913848258349
2.91999999999998,-0.481753674101826,0.144662290262699,-0.440747149425681,-0.311307488679907,-0.607392347842889
2.92999999999998,-0.425779291565187,0.0738104761030176,-0.472603523858806,-0.326680674485291,-0.725473722241079
2.93999999999998,-0.368124552684795,0.00268423315093125,-0.502616656611126,-0.340759535078671,-0.840691958538866
2.94999999999998,-0.309016994375068,-0.0684357665014985,-0.53066802583071,-0.353488550852486,-0.952592343184695
2.95999999999998,-0.248689887164978,-0.139268874849815,-0.556646852373399,-0.364817529298232,-1.06073325652145
2.96999999999998,-0.18738131458585,-0.209535576621581,-0.58045053681476,-0.374701802490425,-1.16468791592677
2.97999999999998,-0.125333233564431,-0.278958592005286,-0.601985064554845,-0.383102403773662,-1.26404606033379
2.98999999999998,-0.0627905195294414,-0.347263969238242,-0.621165376897346,-0.389986221729457,-1.35841556786504
2.99999999999998,-1.25079766837506e-13,-0.414182169227953,-0.637915706582825,-0.395326130367152,-1.44742400617793
3.00999999999998,0.0627905195291882,-0.47944912574978,-0.652169876825873,-0.399101096656009,-1.53072009923166
3.01999999999998,0.125333233564179,-0.542807290018978,-0.663871562298625,-0.401296263497298,-1.6079751158149
3.02999999999998,0.187381314585601,-0.604006646307658,-0.672974511906636,-0.401903007801507,-1.6788841660158
3.03999999999998,0.248689887164732,-0.662805697646286,-0.679442731141919,-0.400918975267649,-1.74316740405585
3.04999999999998,0.309016994374827,-0.718972421066871,-0.683250623548356,-0.398348088955452,-1.80057113357068
3.05999999999998,0.36812455268456,-0.772285181192986,-0.6843830922674,-0.394200534501169,-1.85086880796155
3.06999999999998,0.425779291564957,-0.8225336067784,-0.682835600127639,-0.38849271960293,-1.89386192650897
3.07999999999998,0.481753674101603,-0.869519418484281,-0.678614186283811,-0.381247208917122,-1.92938081368521
3.08999999999998,0.535826794978891,-0.913057214359515,-0.671735443610234,-0.372492636212635,-1.95728529418238
3.09999999999998,0.587785252292372,-0.952975199410718,-0.662226452458335,-0.362263589151457,-1.97746524102051
3.10999999999998,0.63742398974859,-0.989115864922674,-0.650124673018509,-0.350600475834998,-1.98984101377618
3.11999999999998,0.684547105928594,-1.02133660780625,-0.635477800716216,-0.337549362244643,-1.99436377076711
3.12999999999998,0.728968627421325,-1.04951029694959,-0.61834357338633,-0.323161792515622,-1.99101566285154
3.13999999999998,0.770513242775709,-1.07352577141932,-0.598789547360653,-0.307494584407366,-1.97980990318734
3.14999999999998,0.809016994374873,-1.09328828216182,-0.576892827906471,-0.290609606735671,-1.96079071680396
3.15999999999998,0.844327925501947,-1.1087198640338,-0.552739767334609,-0.27257353265219,-1.9340331640206
3.16999999999998,0.876306680043802,-1.11975964320607,-0.526425622522878,-0.253457578026917,-1.89964284375586
3.17999999999998,0.904827052465965,-1.12636407867393,-0.498054179631485,-0.23333722118239,-1.85775547948781
3.18999999999998,0.929776485888204,-1.12850713457011,-0.467737344864452,-0.212291903401519,-1.80853638283608
3.19999999999998,0.951056516295114,-1.12618037978222,-0.435594700811448,-0.190404715843841,-1.75217979643751
3.20999999999998,0.968583161128599,-1.11939302549713,-0.401753038288907,-0.167762072062152,-1.68890813584819
3.21999999999998,0.982287250728665,-1.10817188617191,-0.366345852406508,-0.144453367340166,-1.61897110591858
3.22999999999998,0.992114701314462,-1.09256127341276,-0.329512817596731,-0.120570625193381,-1.54264471620287
3.23999999999998,0.998026728428264,-1.0726228229478,-0.291399234748493,-0.0962081331960409,-1.46023019089233
3.24999999999998,1,-1.04843525002365,-0.252155460264564,-0.0714620733610907,-1.3720527836493
3.25999999999998,0.99802672842828,-1.02009403903195,-0.211936311066171,-0.0464301404448352,-1.27846049054296
3.26999999999998,0.992114701314494,-0.987711066949802,-0.170900452589634,-0.0212111574570961,-1.17982267699653
3.27999999999998,0.982287250728713,-0.951414161634807,-0.129209775221897,0.00409531439113618,-1.07652862246557
3.28999999999998,0.968583161128663,-0.911346597110786,-0.0870287528778681,0.0293893696495545,-0.9689859803391
3.29999999999998,0.951056516295193,-0.86766652929857,-0.0445237960670946,0.0545711511254383,-0.857619174240226
3.30999999999998,0.929776485888298,-0.820546369538319,-0.00186259280412708,0.0795412460874933,-0.742867716254953
3.31999999999998,0.904827052466073,-0.770172106061495,0.040786550674009,0.104201076353507,-0.625184479033979
3.32999999999998,0.876306680043924,-0.716742569689325,0.0832553765737124,0.128453289287507,-0.505033903828106
3.33999999999998,0.844327925502083,-0.660468649340923,0.125376337046644,0.152202140708209,-0.38289017158607
3.34999999999998,0.809016994375022,-0.601572458193993,0.16698325800164,0.175353873261498,-0.259235326930855
3.35999999999998,0.77051324277587,-0.540286459098402,0.207911992928796,0.197817086802169,-0.134557379367437
3.36999999999998,0.728968627421499,-0.476852545950478,0.248001072001868,0.219503098255187,-0.00934837569342301
3.37999999999998,0.684547105928782,-0.411521089546452,0.287092338461676,0.24032629200794,0.115897540923164
3.38999999999998,0.637423989748789,-0.344549949174442,0.32503157323048,0.260204458087884,0.240686082143922
3.39999999999998,0.587785252292574,-0.276203455181066,0.361669103488602,0.279059116206012,0.364524764513548
3.40999999999998,0.535826794979103,-0.206751365780985,0.396860393301894,0.296815825591754,0.486924853112663
3.41999999999998,0.481753674101826,-0.136467802177235,0.430466614110122,0.313404478878895,0.607403290811782
3.42999999999998,0.42577929156519,-0.0656301670109028,0.4623551924999,0.328759578617402,0.725484604106399
3.43999999999998,0.368124552684796,0.00548195021819453,0.492400333586885,0.34282049584966,0.840702779654739
3.44999999999998,0.309016994375068,0.0765878771159305,0.520483517341007,0.355531709600565,0.952603104057502
3.45999999999998,0.248689887164978,0.14740696608615,0.54649396653127,0.366843025257479,1.0607439578749
3.46999999999998,0.18738131458585,0.217659700854677,0.570329083429057,0.376709773831349,1.16469855811508
3.47999999999998,0.125333233564431,0.287068801859647,0.591894855596365,0.38509298682187,1.26405664427788
3.48999999999998,0.062790519529438,0.355360316694338,0.611106225443508,0.391959551573738,1.35842609371158
3.49999999999998,1.25202231517421e-13,0.422264705996834,0.627887428167149,0.397282340730654,1.44743447489464
3.50999999999998,-0.0627905195291845,0.487517903641094,0.642172288129541,0.401040319507601,1.53073051127824
3.51999999999998,-0.125333233564176,0.55086236017693,0.653904481707018,0.403218629355817,1.60798547123977
3.52999999999998,-0.187381314585601,0.612048059320904,0.663037760080739,0.403808645966942,1.67889446536859
3.53999999999998,-0.248689887164732,0.670833504382115,0.669536129985825,0.402808013603917,1.74317764797186
3.54999999999998,-0.309016994374827,0.726986672277253,0.673373996698364,0.400220653912753,1.80058132288837
3.55999999999998,-0.36812455268456,0.78028592710546,0.674536264922943,0.396056751103861,1.85087894313226
3.56999999999998,-0.425779291564957,0.830520896474985,0.673018399040634,0.390332710991627,1.89387200650725
3.57999999999998,-0.481753674101603,0.87749330250384,0.668826440563144,0.383071098400001,1.92939084146698
3.58999999999998,-0.535826794978888,0.921017741626239,0.661976982896875,0.374300543942182,1.9572952684653
3.59999999999998,-0.587785252292369,0.960922419088272,0.652497108124874,0.364055635604747,1.97747516281789
3.60999999999998,-0.63742398974859,0.997049825291433,0.640424278557606,0.352376779007364,1.9898508828564
3.61999999999998,-0.684547105928597,1.02925735846847,0.62580619097168,0.339310038988833,1.99437358842898
3.62999999999998,-0.728968627421325,1.05741788632529,0.608700584373289,0.324906959216278,1.99102542991486
3.63999999999998,-0.770513242775709,1.08142024745359,0.589175016575107,0.309224355833183,1.97981961986188
3.64999999999998,-0.809016994374873,1.101169692915,0.567306594835105,0.292324095552435,1.96080038330254
3.65999999999998,-0.844327925501947,1.11658825640849,0.5431816724045,0.274272851133406,1.9340427799464
3.66999999999998,-0.876306680043802,1.12761506433212,0.516895507876091,0.255141837682951,1.89965240989116
3.67999999999997,-0.904827052465938,1.13420657676858,0.48855188904494,0.235006531694213,1.85776499750773
3.68999999999997,-0.929776485888182,1.13633675565334,0.458262722312165,0.21394637312806,1.80854585109357
3.69999999999997,-0.951056516295095,1.13399717078327,0.426147593512148,0.192044452659013,1.75218921695443
3.70999999999997,-0.968583161128584,1.12719703339199,0.392333293872142,0.169387182084982,1.68891750934911
3.71999999999997,-0.982287250728653,1.11596315611162,0.356953319307027,0.146063955870302,1.61898043128895
3.72999999999997,-0.992114701314454,1.100339851976,0.320147346315141,0.122166795876296,1.54265399416744
3.73999999999997,-0.99802672842826,1.08038875556254,0.282060677619719,0.0977899893209449,1.4602394225032
3.74999999999997,-1,1.05618858252797,0.242843670083946,0.0730297166566325,1.37206196926855
3.75999999999997,-0.998026728428284,1.02783481579019,0.20265114195191,0.0479836717585505,1.27846962950065
3.76999999999997,-0.992114701314502,0.995439333645886,0.161641760458539,0.022750676821129,1.17983177092555
3.77999999999997,-0.982287250728724,0.95912996343461,0.119977416630155,-0.00256970846004352,1.07653767160472
3.78999999999997,-0.968583161128678,0.919049977774689,0.0778225861449132,-0.0278775795032226,0.96899498441638
3.79999999999997,-0.951056516295212,0.875357533245878,0.0353436805177009,-0.0530730801223054,0.857628133641273
3.80999999999997,-0.929776485888321,0.828225040674301,-0.00729161056675549,-0.0780567983869405,0.742876631720605
3.81999999999997,-0.9048270524661,0.777838488603461,-0.0499149804273416,-0.102730157616882,0.625193350559238
3.82999999999997,-0.876306680043955,0.724396707143715,-0.092358169163981,-0.126995805745341,0.505042732234393
3.83999999999997,-0.844327925502117,0.66811058506148,-0.134453628490636,-0.150757999711728,0.382898956859116
3.84999999999997,-0.80901699437506,0.60920223548729,-0.176035182729729,-0.173922983186908,0.259244069570653
3.85999999999997,-0.770513242775911,0.547904120945169,-0.216938684678126,-0.196399356792808,0.134566079474235
3.86999999999997,-0.728968627421543,0.484458134974788,-0.257002662706269,-0.218098438486347,0.00935703378217204
3.87999999999997,-0.684547105928829,0.419114648313013,-0.296068959299691,-0.238934613647113,-0.115888924633791
3.88999999999997,-0.637423989748835,0.352131520035653,-0.333983354161186,-0.258825673117431,-0.240677507242964
3.89999999999997,-0.587785252292626,0.283773080229153,-0.370596173349314,-0.277693137576877,-0.364516230697038
3.90999999999997,-0.535826794979157,0.21430908689678,-0.405762879810024,-0.295462567155286,-0.48691636006853
3.91999999999997,-0.481753674101882,0.144013661078688,-0.439344643942019,-0.31206385525347,-0.607394838116801
3.92999999999997,-0.425779291565245,0.0731642052319074,-0.471208891294911,-0.327431505527081,-0.725476191590085
3.93999999999997,-0.368124552684855,0.00204030852271064,-0.501229825767751,-0.341504889673253,-0.840694406918293
3.94999999999997,-0.309016994375129,-0.0690773567497702,-0.529288926600097,-0.354228487540856,-0.952594770890723
3.95999999999997,-0.24868988716504,-0.13990814349822,-0.555275414811167,-0.365552105490302,-1.06073566379969
3.96999999999997,-0.187381314585913,-0.210172535588913,-0.579086692537247,-0.375431075234966,-1.16469030336113
3.97999999999997,-0.125333233564491,-0.279593252208911,-0.600628745503425,-0.383826429541028,-1.26404842725336
3.98999999999997,-0.0627905195295019,-0.347896343975974,-0.619816515801038,-0.390705056078119,-1.35841791585513
3.99999999999997,-1.89273542415744e-13,-0.414812269459183,-0.636574236847693,-0.396039828196068,-1.44742633450294
4.00999999999997,0.0627905195291241,-0.480076963247328,-0.650835732970882,-0.399809712599188,-1.5307224088174
4.01999999999997,0.125333233564116,-0.543432876611743,-0.662544679237079,-0.401999850739511,-1.60797740658833
4.02999999999997,0.187381314585538,-0.604629992894071,-0.671654825390969,-0.402601619492218,-1.67888643777726
4.03999999999997,0.24868988716467,-0.663426816407732,-0.678130177403722,-0.401612663696743,-1.7431696575082
4.04999999999997,0.309016994374766,-0.719591323145199,-0.681945139488764,-0.39903690562418,-1.80057336825814
4.05999999999997,0.3681245526845,-0.772901878182241,-0.683084616284674,-0.394884530553375,-1.85087102502029
4.06999999999997,0.425779291564902,-0.823148108914988,-0.681544070617526,-0.389171945604793,-1.89386412513731
4.07999999999997,0.48175367410155,-0.870131738306076,-0.677329542032025,-0.381921714580939,-1.92938299491904
4.08999999999997,0.535826794978837,-0.913667362060311,-0.670457624934595,-0.373162470989238,-1.95728745798414
4.09999999999997,0.58778525229232,-0.95358318666347,-0.660955399477299,-0.362928802060711,-1.97746738820148
4.10999999999997,0.637423989748544,-0.989721701557232,-0.648860327809185,-0.351261113766149,-1.98984314313257
4.11999999999997,0.68454710592855,-1.02194030600512,-0.634220103982078,-0.338205473099898,-1.9943658830871
4.12999999999997,0.728968627421281,-1.0501118671414,-0.617092468571947,-0.323813423121417,-1.99101775883476
4.13999999999997,0.770513242775668,-1.07412522449151,-0.597544977191007,-0.308141781415997,-1.97981198309851
4.14999999999997,0.809016994374833,-1.09388562883013,-0.575654736300828,-0.291252415895598,-1.96079278102656
4.15999999999997,0.844327925501914,-1.10931511505469,-0.551508098299553,-0.273211998511288,-1.93403521186553
4.16999999999997,0.876306680043773,-1.12035280884665,-0.525200320905124,-0.25409174565556,-1.89964487540733
4.17999999999997,0.904827052465939,-1.12695516955487,-0.496835191363836,-0.23396713470725,-1.85775749562596
4.18999999999997,0.929776485888182,-1.12909616092027,-0.466524615449785,-0.212917606234602,-1.80853838260466
4.19999999999997,0.951056516295095,-1.1267673529363,-0.434388177616439,-0.191026250577614,-1.75218178113035
4.20999999999997,0.968583161128584,-1.1199779554873,-0.400552668337683,-0.168379482057735,-1.68891010588272
4.21999999999997,0.982287250728652,-1.10875478271562,-0.365151583897764,-0.145066694293243,-1.61897306090663
4.22999999999997,0.992114701314454,-1.09314214718049,-0.328324598743659,-0.121179910058885,-1.54264665598303
4.23999999999997,0.99802672842826,-1.0732016835892,-0.290217014560834,-0.096813417575365,-1.4602321157254
4.24999999999997,1,-1.04901210837328,-0.25097918857305,-0.0720633971793901,-1.37205469412572
4.25999999999997,0.998026728428283,-1.0206689047675,-0.2107659375829,-0.0470275439645651,-1.27846238631497
4.26999999999997,0.992114701314501,-0.988283950317962,-0.169735928319247,-0.0218046806018513,-1.17982455923906
4.27999999999997,0.982287250728724,-0.951985072638418,-0.128051050953878,0.00350563331416537,-1.07653049027813
4.28999999999997,0.968583161128679,-0.911915545627863,-0.0858757806220928,0.0288034917228011,-0.968987834527155
4.29999999999997,0.951056516295213,-0.868233524487632,-0.0433765277691576,0.053989038382985,-0.857621013873805
4.30999999999997,0.929776485888323,-0.821111421461844,-0.000720981607678209,0.0789628605940468,-0.742869542475475
4.31999999999997,0.904827052466102,-0.770735224586282,0.0419225517830581,0.103626381340346,-0.625186291462878
4.32999999999997,0.876306680043954,-0.717303764731766,0.0843858135905879,0.127882247661617,-0.505035703479561
4.33999999999997,0.844327925502115,-0.661027930171841,0.126501255908446,0.151634716464016,-0.382891957799379
4.34999999999997,0.809016994375058,-0.602129834507986,0.168102703926911,0.174790030633369,-0.259237099947706
4.35999999999997,0.770513242775911,-0.540841940413974,0.209026010832214,0.197256790272096,-0.134559139309664
4.36999999999997,0.728968627421543,-0.477406141687325,0.249109706087909,0.218946312703301,-0.00935012289611498
4.37999999999997,0.684547105928829,-0.412072809133307,0.28819563256144,0.239772983022306,0.115895806450439
4.38999999999997,0.637423989748838,-0.345099801912393,0.326129570719745,0.259654591476911,0.240684360284263
4.39999999999997,0.587785252292629,-0.276751450372019,0.362761847265708,0.278512658239567,0.364523055133256
4.40999999999997,0.53582679497916,-0.207297512670028,0.397947925804597,0.296272742927765,0.486923156062334
4.41999999999997,0.481753674101879,-0.137012109927498,0.431548977355632,0.312864738594424,0.607401606022558
4.42999999999997,0.425779291565242,-0.0661726450337278,0.463432428073715,0.328223148218638,0.725482931258625
4.43999999999997,0.368124552684855,0.00494129297211704,0.493472482567505,0.342287343221182,0.840701118760804
4.44999999999997,0.309016994375129,0.0760490318503046,0.521550620526509,0.355001802734082,0.952601455110896
4.45999999999997,0.24868988716504,0.146869923680829,0.547556063976959,0.366316332933511,1.0607423205913
4.46999999999997,0.187381314585913,0.217124452423435,0.571386215190561,0.376186265083552,1.16469693269755
4.47999999999997,0.125333233564495,0.286535338083544,0.592947060778966,0.384572631152787,1.2640550300153
4.48999999999997,0.0627905195295056,0.354828629311848,0.612153543338164,0.391442318582268,1.35842449123228
4.49999999999997,1.9294872077446e-13,0.421734785639221,0.628929897090749,0.396768200132153,1.44743288286212
4.50999999999997,-0.062790519529124,0.486989741812824,0.643209946397521,0.400529242577562,1.53072893078791
4.51999999999997,-0.125333233564116,0.550335948085939,0.654937367367735,0.402710586441064,1.60798390189474
4.52999999999997,-0.187381314585538,0.611523388877051,0.66406591024031,0.403303608053821,1.67889290717118
4.53999999999997,-0.24868988716467,0.670310566547453,0.670559581580762,0.402305952235786,1.743176100364
4.54999999999997,-0.309016994374766,0.726465458178236,0.674392786414811,0.399721541158045,1.80057978575109
4.55999999999997,-0.3681245526845,0.779766428544189,0.67555042930095,0.395560559135863,1.850877416981
4.56999999999997,-0.425779291564899,0.83000310481123,0.674027973703149,0.389839412469546,1.89387049098392
4.57999999999997,-0.481753674101547,0.876977209771716,0.66983146110826,0.382580665372122,1.9293893362521
4.58999999999997,-0.535826794978834,0.920503339287844,0.662977483897981,0.373812950565665,1.95729377375149
4.59999999999997,-0.58778525229232,0.960409698744543,0.65349312468548,0.363570854518953,1.97747367794898
4.60999999999997,-0.637423989748544,0.996538779058624,0.641415845892513,0.351894784156452,1.98984940910759
4.61999999999997,-0.68454710592855,1.0287479771855,0.626793342183145,0.338830804753922,1.99437212412257
4.62999999999997,-0.728968627421281,1.05691016197506,0.609683353017699,0.324430459415886,1.99102397440865
4.63999999999997,-0.770513242775668,1.08091417229648,0.590153436795541,0.308750565839921,1.97981817493194
4.64999999999997,-0.809016994374835,1.10066525869917,0.568280699196479,0.291852990727571,1.96079894862322
4.65999999999997,-0.844327925501912,1.11608545488797,0.544151493676359,0.273804405843323,1.93404135440765
4.66999999999997,-0.876306680043771,1.12711388844065,0.517861078501691,0.254676028082323,1.89965099502466
4.67999999999997,-0.904827052465938,1.13370701739555,0.489513240712931,0.234543332883336,1.85776359099182
4.68999999999997,-0.929776485888182,1.13583880536534,0.459219887010704,0.213485761648255,1.8085444540243
4.69999999999997,-0.951056516295095,1.13350082169345,0.427100602627512,0.191586404942139,1.7521878292631
4.70999999999997,-0.968583161128584,1.12670227723583,0.393282177817173,0.16893167520058,1.68891613025358
4.71999999999996,-0.982287250728641,1.11546998573369,0.357898109615601,0.145610966515878,1.61897906186517
4.72999999999996,-0.992114701314446,1.09984825916444,0.321088073330517,0.121716301367985,1.54265263386294
4.73999999999996,-0.998026728428256,1.07989873291083,0.282997371009438,0.0973419670810844,1.46023807100135
4.74999999999996,-1,1.05570012168133,0.243776360066183,0.0725841446711079,1.37206062641862
4.75999999999996,-0.998026728428287,1.02734791045178,0.203579857665794,0.0475405279875099,1.27846829610508
4.76999999999996,-0.992114701314509,0.994953975488841,0.162566531318116,0.0223099394408826,1.17983044624784
4.77999999999996,-0.982287250728736,0.958646144183437,0.120898271559822,-0.00300806108952644,1.07653635465373
4.78999999999996,-0.968583161128694,0.918567691424233,0.0787395541298906,-0.0283135682046054,0.968993677349518
4.79999999999996,-0.951056516295232,0.874876771252221,0.0362567894162063,-0.053506726166489,0.857626834501938
4.80999999999996,-0.929776485888345,0.827745795796851,-0.00638233284418269,-0.078488122545027,0.742875340407641
4.81999999999996,-0.904827052466128,0.777360753489503,-0.049009505660435,-0.103159179956936,0.625192067872132
4.82999999999996,-0.876306680043986,0.723920474793738,-0.091456469933425,-0.127422546750746,0.505041458109567
4.83999999999996,-0.844327925502152,0.667635847804486,-0.133555677678021,-0.151182479346491,0.382897690779974
4.84999999999996,-0.809016994375095,0.608728986116234,-0.175140953327628,-0.174345221295948,0.259242811492658
4.85999999999996,-0.77051324277595,0.54743235227095,-0.216048149877858,-0.196819372887597,0.134564829505495
4.86999999999996,-0.728968627421584,0.48398783996517,-0.256115796290451,-0.218516251867056,0.00935579180766297
4.87999999999996,-0.684547105928873,0.418645819674402,-0.295185734963054,-0.239350243427797,-0.115890158716449
4.88999999999996,-0.637423989748885,0.351664150719788,-0.333103745985307,-0.259239138199127,-0.240678733464646
4.89999999999996,-0.587785252292678,0.283307163204335,-0.369720155697942,-0.278104456613959,-0.364517449107566
4.90999999999996,-0.535826794979211,0.213844615025773,-0.404890427348492,-0.295871758538834,-0.486917570861553
4.91999999999996,-0.481753674101938,0.143550627537453,-0.438475731386378,-0.312470937444025,-0.60739604129295
4.92999999999996,-0.4257792915653,0.0727026030753329,-0.470343493767419,-0.327836496270974,-0.72547738696306
4.93999999999996,-0.368124552684912,0.00158013073910346,-0.500367918673081,-0.341907807050218,-0.840695594984195
4.94999999999996,-0.309016994375187,-0.0695361171946087,-0.528430485395052,-0.354629349033313,-0.952595951622974
4.95999999999996,-0.248689887165099,-0.14036549297196,-0.554420415536684,-0.365950928612086,-1.06073683712073
4.96999999999996,-0.187381314585973,-0.210628481031133,-0.578235111055197,-0.375827877235244,-1.16469146932157
4.97999999999996,-0.125333233564555,-0.280047800817947,-0.599780558076557,-0.384221227256741,-1.26404958615124
4.98999999999996,-0.062790519529566,-0.348349501859001,-0.61897169910594,-0.391097866505265,-1.35841906747021
5,-1.22464679914735e-15,-0.415264043472686,-0.635732767777219,-0.396430667953283,-1.44742747920319
