"Time [us]","Current(p1) [A]","Current(s1) [A]","Current(s2) [A]","Current(s3) [A]","Current(s1)+Current(s2)+Current(s3) [A]"
0.37,0.728968627421412,0.541525780038853,-0.677681645322185,0.13622906368967,7.31984063379876e-05
0.38,0.684547105928689,0.506960919263825,-0.634921198404969,0.128038553244478,7.82741033340528e-05
0.39,0.63742398974869,0.470388591325505,-0.589671060136959,0.119365509737278,8.30409258239517e-05
0.4,0.587785252292473,0.431954094856254,-0.54211100227474,0.110244387478751,8.74800602650577e-05
0.41,0.535826794978997,0.391810030502947,-0.492429844113586,0.100711387597137,9.15739864980197e-05
0.42,0.481753674101716,0.35011570030683,-0.440824710423475,0.0908043166634077,9.5306546762694e-05
0.43,0.425779291565073,0.307036481306261,-0.387500256379655,0.0805624380825784,9.86630091843743e-05
0.44,0.368124552684678,0.262743174429409,-0.332667862374791,0.0700263180720084,0.000101630126626368
0.45,0.309016994374948,0.217411331817253,-0.276544802302959,0.0592376666738609,0.000104196188154874
0.46,0.248689887164855,0.17122056566244,-0.21935338860469,0.0482391740082158,0.000106351065965807
0.47,0.187381314585725,0.124353841529835,-0.16132009761029,0.0370743423355117,0.000108086255056691
0.48,0.125333233564305,0.0769967566235781,-0.102674677018511,0.0257873153013762,0.000109394906443301
0.49,0.0627905195293136,0.0293368097708455,-0.0436492424079733,0.0144227044922826,0.000110271855154801
0.5,5.66553889764798e-16,-0.0184373377692711,0.0155226372027553,0.00302541420540799,0.000110713638892189
0.51,-0.0627905195293129,-0.0661366050784998,0.0746068589752809,-0.00835953538323321,0.000110718513547881
0.52,-0.125333233564304,-0.113572237106429,0.133369708771095,-0.0196871852049192,0.000110286459746801
0.53,-0.187381314585724,-0.160556547565985,0.191578780659967,-0.0309128139125665,0.0001094191814155
0.54,-0.248689887164855,-0.206903659707937,0.249003893484668,-0.0419921136759314,0.000108120100799601
0.55,-0.309016994374947,-0.252430237150387,0.305417996607022,-0.05288136511229,0.000106394344345027
0.56,-0.368124552684678,-0.29695620755561,0.360598065054538,-0.0635376087769242,0.000104248722003833
